銘柄コード,企業名,売上高,売上原価,売上総利益,営業利益,経常利益,特別損益収支,当期純利益,業種,市場
7102,日本車輌製造,"85,166","72,725","12,441","6,174","6,232",735,"4,469",輸送用機器,東1
7105,ニチユ,"82,006","64,574","17,432","1,793","1,991",22,869,輸送用機器,東1
7122,近畿車輛,"30,033","23,289","6,744","2,958","3,049",130,"1,830",輸送用機器,東1
7201,日産自動車,"9,409,026","7,772,832","1,636,194","545,839","535,090","-5,761","341,433",輸送用機器,東1
7202,いすゞ自動車,"1,400,074","1,189,110","210,964","97,373","102,893","-1,012","91,256",輸送用機器,東1
7203,トヨタ自動車,"18,583,653","16,388,564","2,195,089","355,627","432,873",0,"283,559",輸送用機器,東1
7205,日野自動車,"1,314,588","1,136,426","178,162","37,527","34,577","-16,291","16,303",輸送用機器,東1
7208,カネミツ,"6,164","4,807","1,357",314,307,-1,173,輸送用機器,大2
7211,三菱自動車,"1,807,293","1,487,269","320,024","63,674","60,904","-19,285","23,928",輸送用機器,東1
7212,エフテック,"130,609","114,924","15,685","4,712","4,342",49,"1,657",輸送用機器,東1
7213,レシップ,"13,059","9,868","3,191",493,514,-76,132,輸送用機器,東2
7214,ＧＭＢ,"47,690","39,087","8,603","2,830","2,710",-40,"1,493",輸送用機器,大2
7217,テイン,"2,788","1,809",979,-20,-11,3,-5,輸送用機器,JQ
7218,田中精密工業,"36,373","31,372","5,001",682,631,-80,235,輸送用機器,JQ
7219,エッチ・ケー・エス,"6,618","4,391","2,227",21,14,67,3,輸送用機器,JQ
7220,武蔵精密工業,"125,205","103,914","21,291","10,377","10,677","-3,161","4,432",輸送用機器,東1
7222,日産車体,"454,755","436,380","18,375","11,374","10,891","-1,687","6,402",輸送用機器,東1
7226,極東開発工業,"67,783","54,646","13,137","2,957","3,177",-210,"2,208",輸送用機器,東1
7227,アスカ,"19,624","17,881","1,743",462,583,-65,273,輸送用機器,名2
7228,デイトナ,"5,879","3,643","2,236",265,257,179,285,輸送用機器,JQ
7229,ユタカ技研,"158,405","141,465","16,940","5,086","5,149",-392,"2,493",輸送用機器,JQ
7230,日信工業,"159,098","139,176","19,922","9,474","8,717","1,202","4,278",輸送用機器,東1
7231,トピー工業,"240,534","203,258","37,276","10,554","7,304","-1,186","3,918",輸送用機器,東1
7233,自動車部品工業,"73,560","67,005","6,555","4,057","4,539",-42,"2,477",輸送用機器,東2
7235,東京ラヂエーター製造,"29,385","24,702","4,683","2,515","2,533",-22,"1,497",輸送用機器,東2
7236,ティラド,"89,383","78,215","11,168","4,146","4,689",-474,"2,981",輸送用機器,東1
7238,曙ブレーキ工業,"209,584","184,666","24,918","3,835","2,097","-1,784","-3,215",輸送用機器,東1
7239,タチエス,"204,053","186,437","17,616","7,582","10,156",-40,"6,358",輸送用機器,東1
7241,フタバ産業,"372,083","352,158","19,925","2,630",335,"-1,344","-4,521",輸送用機器,東1
7242,ＫＹＢ,"337,158","273,088","64,070","21,537","22,755",-996,"13,897",輸送用機器,東1
7243,シロキ工業,"110,510","94,727","15,783","5,331","5,358","-1,053","2,407",輸送用機器,東1
7246,プレス工業,"168,220","146,899","21,321","11,312","10,941",-605,"6,314",輸送用機器,東1
7247,ミクニ,"82,704","71,280","11,424","2,572","2,051",190,"1,602",輸送用機器,東2
7248,カルソニックカンセイ,"782,299","719,515","62,784","21,962","22,027","7,756","24,284",輸送用機器,東1
7249,尾張精機,"14,132","12,228","1,904",714,688,-211,329,輸送用機器,名2
7250,太平洋工業,"79,579","69,275","10,304","3,699","4,147",442,"3,297",輸送用機器,東1
7254,ユニバンス,"68,817","61,005","7,812","1,592","1,601",-152,"1,479",輸送用機器,東2
7256,河西工業,"122,478","105,725","16,753","6,290","6,012",-513,"4,221",輸送用機器,東1
7259,アイシン精機,"2,304,168","1,999,785","304,383","121,832","129,140",0,"55,497",輸送用機器,東1
7260,富士機工,"97,082","82,355","14,727","4,686","4,943",-414,"3,351",輸送用機器,東1
7261,マツダ,"2,033,058","1,662,592","370,466","-38,718","-36,817","-18,445","-107,733",輸送用機器,東1
7262,ダイハツ工業,"1,631,320","1,270,035","361,285","115,462","128,223","-2,709","65,138",輸送用機器,東1
7264,ムロコーポレーション,"15,002","12,029","2,973","1,168","1,301",-20,737,輸送用機器,JQ
7265,エイケン工業,"4,682","3,953",729,197,214,20,142,輸送用機器,JQ
7266,今仙電機製作所,"78,786","68,687","10,099","2,810","2,692",369,"1,471",輸送用機器,東1
7267,ホンダ,"7,948,095","5,919,633","2,028,462","231,364","257,403",0,"211,482",輸送用機器,東1
7268,タツミ,"5,950","5,232",718,290,318,-8,179,輸送用機器,JQ
7269,スズキ,"2,512,186","1,915,229","596,957","119,304","130,553","-13,803","53,887",輸送用機器,東1
7270,富士重工業,"1,517,105","1,222,419","294,686","43,959","37,277","15,602","38,453",輸送用機器,東1
7271,安永,"36,314","31,596","4,718","1,175","1,055",-38,882,輸送用機器,大2
7272,ヤマハ発動機,"1,207,675","972,607","235,068","18,598","27,267","-1,436","7,489",輸送用機器,東1
7273,イクヨ,"9,401","7,764","1,637",484,290,-237,40,輸送用機器,東2
7274,ショーワ,"215,889","186,588","29,301","7,507","7,330","1,666","2,549",輸送用機器,東1
7276,小糸製作所,"430,929","365,194","65,735","31,725","31,496","-4,403","13,391",電気機器,東1
7278,エクセディ,"201,931","161,524","40,407","16,783","16,176",-514,"9,221",輸送用機器,東1
7279,ハイレックスコーポレーション,"139,687","116,651","23,036","11,517","12,430","-1,300","6,753",輸送用機器,大2
7280,ミツバ,"207,803","181,206","26,597","7,928","7,266","-3,287","2,917",電気機器,東1
7282,豊田合成,"504,518","446,559","57,959","20,415","20,287","-1,211","8,971",輸送用機器,東1
7283,愛三工業,"149,892","131,663","18,229","5,477","4,887",-117,"1,811",輸送用機器,東1
7284,盟和産業,"18,192","14,934","3,258",630,576,"-1,963","-1,571",輸送用機器,東2
7287,日本精機,"175,981","140,509","35,472","13,509","14,866","-1,365","7,409",輸送用機器,東2
7291,日本プラスト,"82,168","73,835","8,333","2,435","2,396",-7,"1,989",輸送用機器,JQ
7292,村上開明堂,"54,917","45,933","8,984","4,355","5,221",-499,"2,440",輸送用機器,東2
7294,ヨロズ,"101,524","85,070","16,454","8,139","8,735",-5,"5,418",輸送用機器,東1
7297,カーメイト,"18,241","11,022","7,219","1,847","1,603",-43,793,輸送用機器,JQ
7298,八千代工業,"271,650","254,484","17,166","3,378","3,391","-2,867","-1,849",輸送用機器,JQ
7299,フジオーゼックス,"16,200","12,891","3,309","1,451","1,594",-293,780,輸送用機器,東2
7305,新家工業,"38,863","33,705","5,158",367,362,-191,407,鉄鋼,東1
7308,ツノダ,431,132,299,88,100,8,71,不動産業,名2
7309,シマノ,"245,843","156,711","89,132","40,961","39,539","-1,061","27,487",輸送用機器,東1
7312,タカタ,"382,737","318,467","64,270","13,618","13,499",0,"11,937",輸送用機器,東1
7313,テイ・エス　テック,"305,482","273,813","31,669","9,401","10,927",-364,"4,712",輸送用機器,東1
7399,ナンシン,"8,105","5,480","2,625","1,215","1,262",8,"1,158",輸送用機器,JQ
7404,昭和飛行機工業,"21,808","16,085","5,723","1,486","1,129",-509,489,輸送用機器,東2
7408,ジャムコ,"49,786","44,053","5,733","1,070",603,-30,11,輸送用機器,東2
7412,アトム,"38,306","12,242","26,064","1,845","2,052","-1,434","1,082",小売業,東2
7413,創健社,"4,215","3,073","1,142",32,31,1,28,卸売業,JQ
7414,小野建,"147,942","137,583","10,359","2,497","2,646",0,"1,510",卸売業,東1
7415,新星堂,"26,063","18,326","7,737",-231,-366,-405,-879,小売業,JQ
7416,はるやま商事,"51,530","23,618","27,912","1,608","1,836",-467,253,小売業,東1
7417,南陽,"28,667","24,453","4,214",715,737,20,314,卸売業,福岡
7419,ノジマ,"211,051","171,024","40,027",743,"3,262",-162,"2,119",小売業,JQ
7420,佐鳥電機,"146,529","136,589","9,940",429,509,-190,355,卸売業,東1
7421,カッパ・クリエイト,"92,627","40,524","52,103","3,357","3,137",-457,"1,532",小売業,東1
7422,東邦レマック,"18,196","13,821","4,375",577,678,-15,369,卸売業,JQ
7425,初穂商事,"15,659","13,060","2,599",280,335,-5,199,卸売業,JQ
7426,山大,"4,298","3,532",766,275,298,326,658,卸売業,JQ
7427,エコートレーディング,"75,191","65,409","9,782",525,575,-84,237,卸売業,東1
7432,ダルトン,"17,293","11,877","5,416",416,309,74,269,卸売業,JQ
7433,伯東,"116,148","98,085","18,063","4,221","4,186",-168,"2,243",卸売業,東1
7434,オータケ,"22,580","19,702","2,878",419,522,48,297,卸売業,JQ
7435,ナ・デックス,"18,025","15,379","2,646",604,818,-53,333,卸売業,JQ
7438,コンドーテック,"38,745","30,413","8,332","1,926","2,019",-19,"1,046",卸売業,東2
7441,Ｍｉｓｕｍｉ,"58,814","46,733","12,081",812,"1,040",-46,500,卸売業,福岡
7442,中山福,"45,498","36,872","8,626","1,778","2,750",-58,"1,489",卸売業,東1
7443,横浜魚類,"40,284","38,293","1,991",4,119,-8,57,卸売業,JQ
7444,ハリマ共和物産,"36,238","31,153","5,085","1,399","1,786",65,982,卸売業,大2
7445,ライトオン,"85,357","45,732","39,625","3,989","4,009",-517,"1,887",小売業,東1
7446,東北化学薬品,"19,612","17,508","2,104",188,258,-45,97,卸売業,JQ
7447,ナガイレーベン,"15,175","8,072","7,103","4,642","4,787",-635,"2,371",卸売業,東1
7448,ジーンズメイト,"11,533","5,893","5,640",-212,-175,-932,"-1,154",小売業,東1
7450,サンデー,"51,012","36,428","14,584","1,777","1,705","-1,835",287,小売業,JQ
7451,菱食,"2,151,941","1,972,739","179,202","18,196","19,795","-3,753","12,282",卸売業,東1
7452,マツヤ,"40,423","30,017","10,406",175,53,-310,-166,小売業,JQ
7453,良品計画,"178,186","96,590","81,596","15,438","16,135",-846,"8,850",小売業,東1
7455,三城,"59,547","19,751","39,796",-114,-25,-358,"-1,177",小売業,東1
7456,松田産業,"187,606","169,605","18,001","6,837","7,028",0,"4,206",卸売業,東1
7458,第一興商,"127,246","74,874","52,372","18,774","20,544","-1,326","10,689",卸売業,JQ
7459,メディセオ・パルタックホールディングス,"2,750,233","2,557,666","192,567","20,890","31,548","-5,744","11,650",卸売業,東1
7460,ヤギ,"111,162","95,855","15,307","3,734","3,518",-248,"1,856",卸売業,大2
7461,キムラ,"27,006","20,518","6,488","1,155","1,096",-27,429,卸売業,JQ
7462,ダイヤ通商,"5,914","4,908","1,006",42,35,11,36,小売業,JQ
7463,アドヴァン,"12,895","6,435","6,460","3,081","3,328",-210,"1,826",卸売業,東1
7464,セフテック,"6,993","3,872","3,121",153,126,10,51,卸売業,JQ
7465,マックスバリュ北海道,"80,739","60,957","19,782",858,860,-328,103,小売業,JQ
7466,ＳＰＫ,"32,605","27,931","4,674","1,283","1,340",8,751,卸売業,東1
7467,萩原電気,"78,879","71,662","7,217","1,762","1,691",-7,899,卸売業,JQ
7468,アムスク,"16,238","14,349","1,889",124,99,-5,71,卸売業,JQ
7472,鳥羽洋行,"19,180","16,184","2,996","1,077","1,163",0,665,卸売業,JQ
7474,ジー・ネットワークス,"7,521","2,993","4,528",111,101,-519,-465,小売業,東2
7475,アルビス,"66,899","47,473","19,426","1,071","1,292",-161,522,卸売業,名2
7476,アズワン,"47,204","32,624","14,580","5,701","5,102",14,"2,855",卸売業,東1
7477,ムラキ,"9,074","6,559","2,515",92,106,0,65,卸売業,JQ
7480,スズデン,"33,938","28,566","5,372",943,"1,127",103,581,卸売業,東1
7482,シモジマ,"47,303","31,481","15,822","2,558","2,708",-2,"1,541",卸売業,東1
7483,ドウシシャ,"102,619","77,266","25,353","8,866","8,917",-291,"5,001",卸売業,東1
7485,岡谷鋼機,"680,040","636,704","43,336","9,534","11,210","1,087","8,483",卸売業,名1
7486,サンリン,"30,574","24,030","6,544",991,"1,133",-113,543,卸売業,JQ
7487,小津産業,"35,869","30,149","5,720",419,467,40,317,卸売業,東2
7488,ヤガミ,"7,459","4,587","2,872",773,839,0,429,卸売業,名2
7490,日新商事,"68,415","62,097","6,318",270,471,-90,154,卸売業,東2
7493,マルミヤストア,"34,542","27,685","6,857",409,520,6,262,小売業,福岡
7494,コナカ,"65,985","31,775","34,210","4,244","5,084",-724,"5,017",小売業,東1
7500,西川計測,"25,013","20,666","4,347",967,983,-3,490,卸売業,JQ
7501,ティムコ,"2,804","1,478","1,326",-6,3,-1,-79,卸売業,JQ
7502,プラザクリエイト,"18,908","10,117","8,791",-405,-341,-681,"-1,141",卸売業,JQ
7503,アイ・エム・アイ,"7,937","3,946","3,991","1,776","1,798",-19,"1,003",卸売業,JQ
7505,扶桑電通,"38,489","31,376","7,113",637,322,-3,-228,卸売業,東2
7506,ハウス　オブ　ローゼ,"14,439","4,112","10,327",600,614,146,371,小売業,東2
7508,Ｇ－７ホールディングス,"76,130","55,554","20,576","2,178","2,250",-512,722,小売業,東1
7509,アイエー,"37,684","21,582","16,102","2,199","2,558",-55,"1,207",小売業,JQ
7510,たけびし,"63,388","55,608","7,780","1,963","1,998",-4,"1,088",卸売業,大2
7512,イオン北海道,"167,272","110,304","56,968","7,650","7,063","-1,886","2,403",小売業,東1
7513,コジマ,"370,380","288,820","81,560","3,660","4,200","-3,165",508,小売業,東1
7514,ヒマラヤ,"61,604","38,324","23,280","2,098","2,106",-280,900,小売業,東2
7516,コーナン商事,"294,623","182,076","112,547","18,683","16,022",167,"9,299",小売業,東1
7517,黒田電気,"152,771","134,433","18,338","4,602","4,702",-214,"2,762",卸売業,東1
7518,ネットワンシステムズ,"157,633","115,331","42,302","15,229","15,470",-152,"8,520",情報・通信業,東1
7519,五洋インテックス,"1,091",511,580,-136,-148,-6,-163,卸売業,JQ
7520,エコス,"108,591","79,763","28,828","1,430","1,342",-390,435,小売業,東1
7521,ムサシ,"38,126","30,676","7,450",795,890,-23,388,卸売業,JQ
7522,ワタミ,"140,197","59,254","80,943","8,773","7,808",-981,"3,418",小売業,東1
7523,アールビバン,"5,659","3,035","2,624",426,540,-787,-285,小売業,JQ
7524,マルシェ,"13,035","5,311","7,724",531,562,-254,305,小売業,東1
7525,リックス,"29,372","23,836","5,536","1,237","1,347",28,651,卸売業,福岡
7527,システムソフト,"1,499","1,047",452,205,184,-2,198,情報・通信業,JQ
7531,清和鋼業,"40,426","37,208","3,218",18,308,20,191,卸売業,JQ
7532,ドン・キホーテ,"540,255","400,712","139,543","29,320","29,283","1,112","19,845",小売業,東1
7533,グリーンクロス,"6,781","3,936","2,845",486,484,113,318,卸売業,福岡
7535,グッドマン,"10,924","5,076","5,848",781,584,-132,94,卸売業,JQ
7537,丸文,"242,708","224,683","18,025","2,842","2,375",31,"1,017",卸売業,東1
7538,大水,"134,772","128,335","6,437",304,400,55,336,卸売業,大2
7539,アベルコ,"45,655","40,147","5,508",688,794,-33,355,卸売業,JQ
7541,メガネトップ,"63,455","20,013","43,442","8,830","8,959",-346,"4,638",小売業,東1
7544,スリーエフ,"26,908","8,405","18,503",767,840,"-1,036",-201,小売業,東2
7550,ゼンショー,"402,962","141,342","261,620","21,005","19,300","-3,257","3,068",小売業,東1
7551,ウェッズ,"23,233","18,126","5,107",908,951,-28,521,卸売業,JQ
7554,幸楽苑,"35,172","9,453","25,719","2,020","2,075",-142,777,小売業,東1
7555,大田花き,"26,375","23,784","2,591",289,321,-6,174,卸売業,JQ
7558,トーメンエレクトロニクス,"138,386","123,867","14,519","4,070","4,174",746,"3,100",卸売業,東1
7559,ジーエフシー,"23,402","19,332","4,070",449,530,-60,308,卸売業,JQ
7561,ハークスレイ,"55,669","42,551","13,118",616,"1,268",-310,380,小売業,東1
7562,安楽亭,"14,941","5,470","9,471",-157,-251,-111,-474,小売業,東2
7564,ワークマン,"43,971","29,244","14,727","6,883","7,866",-75,"4,403",小売業,JQ
7565,萬世電機,"20,859","18,264","2,595",409,401,8,195,卸売業,大2
7567,栄電子,"4,639","3,801",838,62,49,9,0,卸売業,JQ
7568,クレックス,"16,585","11,554","5,031","2,081","2,063",81,"1,175",小売業,JQ
7570,橋本総業,"109,402","99,230","10,172","1,425","1,684",-215,931,卸売業,JQ
7571,ヤマノホールディングス,"24,018","14,387","9,631",486,419,-129,200,小売業,JQ
7575,日本ライフライン,"23,140","11,199","11,941","1,147","1,198",394,720,卸売業,JQ
7577,パスポート,"14,030","6,865","7,165",693,637,-210,206,小売業,JQ
7578,ニチリョク,"3,453","1,193","2,260",190,135,-1,58,小売業,JQ
7581,サイゼリヤ,"104,235","34,523","69,712","9,884","10,526",-566,"5,471",小売業,東1
7585,かんなん丸,"6,370","1,798","4,572",387,385,-7,201,小売業,JQ
7587,ＰＡＬＴＥＫ,"13,231","11,105","2,126",-317,-185,-37,-106,卸売業,JQ
7590,タカショー,"14,969","8,837","6,132",708,690,-45,315,卸売業,JQ
7591,エクセル,"75,392","70,853","4,539","1,111","1,139",-136,732,卸売業,東1
7593,ＶＴホールディングス,"95,974","74,987","20,987","6,662","6,562","1,036","4,361",小売業,名2
7594,マルカキカイ,"41,968","35,901","6,067","2,311","2,495",-35,"1,366",卸売業,東1
